Corpus,File,Name,Verb,Age,Sent,Syntatic Object,Event or Object,Syntatic Object,Event or Object,Convergence,Comments,Comments,
Brown,sarah098.xml,['Sarah'],make|makes|making|maked,['P4Y2M28D'],how you make a s like that,s,object,s,object,object,?,,
Brown,sarah098.xml,['Sarah'],make|makes|making|maked,['P4Y2M28D'],wanna see me write make water,water,object,water,object,object,,,
Brown,sarah099.xml,['Sarah'],make|makes|making|maked,['P4Y3M7D'],make the knob will you make the door,door,object,knob/door,object,object,,,
Brown,sarah099.xml,['Sarah'],make|makes|making|maked,['P4Y3M7D'],make the knob will you make the door,door,object,knob/door,object,object,,,
Brown,sarah099.xml,['Sarah'],make|makes|making|maked,['P4Y3M7D'],dat that how ya make a fire,fire,object,fire,object,object,,,
Brown,sarah099.xml,['Sarah'],make|makes|making|maked,['P4Y3M7D'],Mommy you wake make the water,water,object,water,object,object,,,
Brown,sarah099.xml,['Sarah'],make|makes|making|maked,['P4Y3M7D'],I make one huh,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],uh you wanna see me make a,a,object,a,object,object,?,?,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],trying to make den r,den,object,den,object,object,?,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],no you go like that when you make a flower,flower,object,flower,object,object,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],I bet you can't make a u,u,object,u,object,object,?,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],here's how you make a u,u,object,u,object,object,?,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],is  how you make one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],how you make one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],how you make one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],I can make dat that right,that,pronoun,that,pronoun,pronoun,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],now you can't make one a those,those,pronoun,one,pronoun,pronoun,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],I can make it dis this way,,,,,0,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],I'm gonna make it like,,,,,0,,,
Brown,sarah100.xml,['Sarah'],make|makes|making|maked,['P4Y3M13D'],did I make it crooked,,,,,0,,,
Brown,sarah102.xml,['Sarah'],make|makes|making|maked,['P4Y3M26D'],I'm tryin  make a circle all the things so have much room,circle,object,circle,object,object,,,
Brown,sarah102.xml,['Sarah'],make|makes|making|maked,['P4Y3M26D'],I know how to make corners,corner,object,corner,object,object,,,
Brown,sarah102.xml,['Sarah'],make|makes|making|maked,['P4Y3M26D'],I know how to make corners,corner,object,corner,object,object,,,
Brown,sarah102.xml,['Sarah'],make|makes|making|maked,['P4Y3M26D'],do I know how to make a i,i,object,i,object,object,?,,
Brown,sarah102.xml,['Sarah'],make|makes|making|maked,['P4Y3M26D'],you wanna see me make a straight line,line,object,line,object,object,,,
Brown,sarah102.xml,['Sarah'],make|makes|making|maked,['P4Y3M26D'],I can make a pup puppet,puppet,object,puppet,object,object,,,
Brown,sarah102.xml,['Sarah'],make|makes|making|maked,['P4Y3M26D'],wanna see me make a s a snake,snake,object,snake,object,object,,,
Brown,sarah102.xml,['Sarah'],make|makes|making|maked,['P4Y3M26D'],wanna see me make threes,,,,,0,,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],y make around and one,,,one,pronoun,!!!,?,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],I don't know how to make a d do I,d,object,d,object,object,?,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],dat that how you make a apple ears,ear,object,apple/ear,object,object,,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],I'll make hair,hair,object,hair,object,object,,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],dat that how you make a ra,ra,object,ra,object,object,?,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],toes dis this how you make toes like fingers huh,toe,object,toes,object,object,,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],now I gonna make the whiskers or ears,"whisker,ear",object,whiskers/ear,object,object,,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],now make the whiskers,"whisker,ear",object,whiskers ,object,object,,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],you want me make some more,some,pronoun,some,pronoun,pronoun,,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],I can make that disappear watch,that,pronoun,that,pronoun,pronoun,?,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],Daddy wanna see me make that disappear,that,pronoun,that,pronoun,pronoun,?,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],did I make that disappear,that,pronoun,that,pronoun,pronoun,?,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],that won't make no differen,,,differen,,0,?,,
Brown,sarah104.xml,['Sarah'],make|makes|making|maked,['P4Y4M11D'],now watch me make it disappear,,,,,0,,,
Brown,sarah105.xml,['Sarah'],make|makes|making|maked,['P4Y4M18D'],I can make a door,door,object,door,object,object,,,
Brown,sarah105.xml,['Sarah'],make|makes|making|maked,['P4Y4M18D'],I'm I'm gonna make the ears okay,ear,object,ears,object,object,,,
Brown,sarah105.xml,['Sarah'],make|makes|making|maked,['P4Y4M18D'],I see y just make a line down oops,line,object,line,object,object,,,
Brown,sarah105.xml,['Sarah'],make|makes|making|maked,['P4Y4M18D'],oh make a teenager,teenager,object,teenager,object,object,,,
Brown,sarah105.xml,['Sarah'],make|makes|making|maked,['P4Y4M18D'],dat that how you make one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah106.xml,['Sarah'],make|makes|making|maked,['P4Y4M25D'],that how you make a m,m,object,m,object,object,?,,
Brown,sarah106.xml,['Sarah'],make|makes|making|maked,['P4Y4M25D'],I'll make a a little monster  a big monster,monster,object,monster,object,object,,,
Brown,sarah106.xml,['Sarah'],make|makes|making|maked,['P4Y4M25D'],though if you wanna make a p go that way,p,object,p,object,object,?,,
Brown,sarah106.xml,['Sarah'],make|makes|making|maked,['P4Y4M25D'],if you make a r go that way,r,object,r,object,object,?,,
Brown,sarah106.xml,['Sarah'],make|makes|making|maked,['P4Y4M25D'],who makes that,that,pronoun,that,pronoun,pronoun,,,
Brown,sarah107.xml,['Sarah'],make|makes|making|maked,['P4Y5M4D'],I didn't make em yet,em,pronoun,em,pronoun,pronoun,,,
Brown,sarah107.xml,['Sarah'],make|makes|making|maked,['P4Y5M4D'],I maked made it,,,,,0,,,
Brown,sarah107.xml,['Sarah'],make|makes|making|maked,['P4Y5M4D'],I maked made it with water,,,,,0,,,
Brown,sarah108.xml,['Sarah'],make|makes|making|maked,['P4Y5M8D'],you make me one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah108.xml,['Sarah'],make|makes|making|maked,['P4Y5M8D'],know what I'm goin make today,,,,,0,?,,
Brown,sarah108.xml,['Sarah'],make|makes|making|maked,['P4Y5M8D'],now how you make it,,,,,0,,,
Brown,sarah108.xml,['Sarah'],make|makes|making|maked,['P4Y5M8D'],will you make it all the stars for me,,,,,0,?,,
Brown,sarah108.xml,['Sarah'],make|makes|making|maked,['P4Y5M8D'],I can make it like o  um,,,,,0,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],I can make a b,b,object,b,object,object,?,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],want y want me to make a bird,bird,object,bird,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],that's how you make a box,box,object,box,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],now make a feet,feet,object,feet,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],that's how you make the feet,feet,object,feet,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],how you make feet,feet,object,feet,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],hey I can make a girl,gril,object,girl,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],uh this how you make a l,l,object,l,object,object,?,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],y know how to make a red light,light,object,light,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],see that's how ya make a poodle,poodle,object,poodle,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],that's how ya make a poodle,poodle,object,poodle,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],now make the presents,present,object,present,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],now you make presents,present,object,present,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],I think I'll make um a rabbit,rabbit,object,rabbit,object,object,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],I can make s,s,object,s,object,object,?,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],um first ya got ta make a big long one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],I'll make some right here stupid,some,pronoun,some,pronoun,pronoun,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],no I hey I could make somethin with that,somethin,pronoun,somethin,pronoun,pronoun,,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],will you y know what I'm goin make now,,,,,0,?,,
Brown,sarah109.xml,['Sarah'],make|makes|making|maked,['P4Y5M14D'],y know what I'm goin make now,,,,,0,?,,
Brown,sarah110.xml,['Sarah'],make|makes|making|maked,['P4Y5M22D'],I'll make today a cat alright,cat,object,cat,object,object,,,
Brown,sarah110.xml,['Sarah'],make|makes|making|maked,['P4Y5M22D'],want me to make a cat,cat,object,cat,object,object,,,
Brown,sarah110.xml,['Sarah'],make|makes|making|maked,['P4Y5M22D'],now make some people,people,object,people,object,object,,,
Brown,sarah110.xml,['Sarah'],make|makes|making|maked,['P4Y5M22D'],here make a big one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah111.xml,['Sarah'],make|makes|making|maked,['P4Y5M29D'],how make a bow,bow,object,bow,object,object,,,
Brown,sarah112.xml,['Sarah'],make|makes|making|maked,['P4Y6M5D'],want me to make my Mommy or me,"Mommy,me",object.pronoun,Mommy/me,object/pronoun,!!!,?,,
Brown,sarah112.xml,['Sarah'],make|makes|making|maked,['P4Y6M5D'],and y want me to make my daddy,daddy,object,daddy,object,object,,,
Brown,sarah112.xml,['Sarah'],make|makes|making|maked,['P4Y6M5D'],then you make the eye,eye,object,eye,object,object,,,
Brown,sarah112.xml,['Sarah'],make|makes|making|maked,['P4Y6M5D'],le me make his hands,hand,object,hand,object,object,,,
Brown,sarah112.xml,['Sarah'],make|makes|making|maked,['P4Y6M5D'],first you make a head huh,head,object,head,object,object,,,
Brown,sarah112.xml,['Sarah'],make|makes|making|maked,['P4Y6M5D'],I rather make me,me,pronoun,me ,pronoun,pronoun,,,
Brown,sarah112.xml,['Sarah'],make|makes|making|maked,['P4Y6M5D'],guess what I can make still,,,,,0,?,,
Brown,sarah112.xml,['Sarah'],make|makes|making|maked,['P4Y6M5D'],is it or is it gonna make now,,,,,0,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],you always make a mistake,mistake,event,mistake,event,event,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],you always make a mistake,mistake,event,mistake,event,event,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],looks if you gonna make a mistake,mistake,event,mistake,event,event,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],o now want me make the barn,barn,object,barn,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],how you make a barn Mommy,barn,object,barn,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],how you make a barn,barn,object,barn,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],um how you make a bird,bird,object,bird,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I can make a c like dat that  cut it out,c,object,c,object,object,?,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],want me make a cow  a horse in a barn,"cow,horse",object,cow/horse,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I can make a criss,criss,object,criss,object,object,,?,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I know how to make a d,d,object,d,object,object,?,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I can make f,f,object,f,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],babies can't make f huh,f,object,f,object,object,?,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],le me make a nest,nest,object,nest,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],wait can't you make Sarah in there,Sarah,object,Sarah,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I can make a six,six,object,six,object,object,?,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],let me make a tree now,tree,object,tree,object,object,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],dis this how you make one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I can make one of these easy,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],but I can make one go,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I never make one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],see dis this is how you make some go now like that,some,pronoun,some,pronoun,pronoun,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],oh I can make sumpin something,something,pronoun,something,pronoun,pronoun,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],dat dat that's how you make dis this a p,this,pronoun,this,pronoun,pronoun,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],want me make those rip too,those,pronoun,those,pronoun,pronoun,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I'm goin make it like that,,,,,0,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I can make r r  a p,,,,,0,?,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],see ya make it down  around,,,,,0,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],they only can make it criss,,,,,0,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],some sometimes you rip it like when you make it hole,,,,,0,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],I can make it without puttin it in dere there,,,,,0,,,
Brown,sarah113.xml,['Sarah'],make|makes|making|maked,['P4Y6M10D'],want me make it red,,,,,0,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],how you make a carriage,carriage,object,carriage,object,object,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],no I can make a elephant,elephant,object,elephant,object,object,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],want me to make a fan,fan,object,fan,object,object,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],d you know how to make a fan,fan,object,fan,object,object,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],I can make a I can make a mouse,mouse,object,mouse,object,object,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],I know how to make a sink,sink,object,sink,object,object,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],how does it make stobo,stobo,object,stobo,object,object,?,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],can you make a good teapot,teapot,object,teapot,object,object,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],I didn't make one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],see make one like dat that,that,pronoun,one,pronoun,pronoun,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],mhm I didn make dat that,that,pronoun,that,pronoun,pronoun,,,
Brown,sarah114.xml,['Sarah'],make|makes|making|maked,['P4Y6M17D'],that's how you make it,,,,,0,,,
Brown,sarah115.xml,['Sarah'],make|makes|making|maked,['P4Y6M24D'],I'm making her picture scribbled,picture,object,picture,object,object,,,
Brown,sarah115.xml,['Sarah'],make|makes|making|maked,['P4Y6M24D'],I don't want you to make me,me,pronoun,me,pronoun,pronoun,,,
Brown,sarah115.xml,['Sarah'],make|makes|making|maked,['P4Y6M24D'],let's make another one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah115.xml,['Sarah'],make|makes|making|maked,['P4Y6M24D'],I can make it fast,,,,,0,,,
Brown,sarah116.xml,['Sarah'],make|makes|making|maked,['P4Y7M'],want me make um Bugs_Bunny,Bugs_Bunny,object,Bugs_bunny,object,object,,,
Brown,sarah116.xml,['Sarah'],make|makes|making|maked,['P4Y7M'],gonna make a tv,tv,object,tv,object,object,,,
Brown,sarah116.xml,['Sarah'],make|makes|making|maked,['P4Y7M'],I'll make him,him,pronoun,him,pronoun,pronoun,,,
Brown,sarah116.xml,['Sarah'],make|makes|making|maked,['P4Y7M'],I'm goin make him big,him,pronoun,him,pronoun,pronoun,,,
Brown,sarah116.xml,['Sarah'],make|makes|making|maked,['P4Y7M'],gonna make mine,mine,pronoun,mine,pronoun,pronoun,,,
Brown,sarah116.xml,['Sarah'],make|makes|making|maked,['P4Y7M'],want me make another one like that,that,pronoun,one,pronoun,pronoun,,,
Brown,sarah117.xml,['Sarah'],make|makes|making|maked,['P4Y7M11D'],birthday that makes your legs beautiful somethin,leg,object,legs,object,object,,,
Brown,sarah117.xml,['Sarah'],make|makes|making|maked,['P4Y7M11D'],uh it's not at this house but somethin white that make your your legs beautiful,leg,object,legs,object,object,,,
Brown,sarah117.xml,['Sarah'],make|makes|making|maked,['P4Y7M11D'],uh he makes good things,thing,object,thing,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],how you make do that,that,pronoun,do,event,!!!,?,event,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],see I can make the rest bottom,bottom,object,bottom,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],after it dries off then you can make the bottom,bottom,object,bottom,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],I'm goin make a clown on mine,clown,object,clown,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],y can make a elephant on it too,elephant,object,elephant,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],I'm goin make flowers  everything,flower,object,flower,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],I don't wanna make a g,g,object,g,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],I have_to make some more glue before,glue,object,glue,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],then make a handle,handle,object,handle,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],you can make a party hat out_of it,hat,object,hat,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],hafta use some paper too to make a little basket,paper,object,basket,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],you can make things out_of it too,thing,object,thing,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],y can make all kinds of things,thing,object,thing,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],can you make a wastebasket,wastebasket,object,wastebasket,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],how'd it makes a wastebasket,wastebasket,object,wastebasket,object,object,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],you can make a little one or a fat one,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],you can make one though,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],le me make somethin out o this,something,pronoun,something,pronoun,pronoun,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],here le me me make that,that,pronoun,that,pronoun,pronoun,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],you know how to make them,them,pronoun,them,pronoun,pronoun,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],y make you don't cut it,you,pronoun,you,pronoun,pronoun,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],you can make it small  big,,,,,0,,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],know what I can make now,,,,,0,?,,
Brown,sarah118.xml,['Sarah'],make|makes|making|maked,['P4Y7M17D'],I can make it in the glue see,,,,,0,,,
Brown,sarah119.xml,['Sarah'],make|makes|making|maked,['P4Y7M24D'],I know how to make coffee but I don't wanna put the tea on there,coffee,object,coffee,object,object,,,
Brown,sarah119.xml,['Sarah'],make|makes|making|maked,['P4Y7M24D'],who maked made it then,,,,,0,,,
Brown,sarah120.xml,['Sarah'],make|makes|making|maked,['P4Y8M7D'],I can make my own writing  teach the boys  girls to,writing,object,writing,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],can you make those big round balls,ball,object,ball,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],ya got ta stick that there  go like that  make little holes an  mouth with a crayon a black crayon  e,hole,object,hole,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],make little holes for the eyes  make a a hole for the nose,hole,object,hole,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],y wanna make me a horn,horn,object,horn,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],I'm gonna make mask,mask,object,mask,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],that's how you make a mask,mask,object,mask,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],for making ping,pring,object,pring,object,object,?,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],y know how to make those things those round ball things,thing,object,thing,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],I'm goin make a turtle,turtle,object,turtle,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],is this how to make a turtle Mama,turtle,object,turtle,object,object,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],y know how to make em,em,pronoun,em,pronoun,pronoun,,,
Brown,sarah121.xml,['Sarah'],make|makes|making|maked,['P4Y8M13D'],you'll see what I'm gonna make out_of it,,,,,0,?,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],hey make a eagle,eagle,object,eagle,object,object,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],I am goin fly a kite but I don't  to make a hole there do I,hole,object,hole,object,object,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],then I'm  to make a hole there,hole,object,hole,object,object,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],see if I can make a kite,kite,object,kite,object,object,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],it makes a star,star,object,star,object,object,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],if ya put it like that it makes a star,star,object,star,object,object,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],know who I'm goin make a star for,star,object,star,object,object,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],no you have_to use a string to make that,that,pronoun,that,pronoun,pronoun,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],I wish we had some glue to go like this  make it make it,,,,,0,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],now what is this when I make it out_of like this,,,,,0,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],how do they make it chickens,,,,,0,,,
Brown,sarah122.xml,['Sarah'],make|makes|making|maked,['P4Y8M20D'],but it's goin make three four five six,,,,,0,?,,
Brown,sarah123.xml,['Sarah'],make|makes|making|maked,['P4Y9M4D'],I'll make it like dis this so it can get bigger,,,,,0,,,
Brown,sarah123.xml,['Sarah'],make|makes|making|maked,['P4Y9M4D'],it I maked made it,,,,,0,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],uh I maked made a bubble in my mouth xxx,bubble,object,bubble,object,object,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],I can make my fe face face red,face,object,red face,object,object,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],it maked made a heart look it,heart,object,heart,object,object,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],it can still make a heart,heart,object,heart,object,object,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],than make a line,line,object,line,object,object,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],now I'm goin make another valentine,valentine,object,valentine,object,object,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],make the valentine right here,valentine,object,valentine,object,object,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],this is how you make a valentine,valentine,object,valentine,object,object,,,
